4512	218	4	2	0	2012-10-05
4512	219	11	1	-1	2012-11-20
4512	220	27	4	1	2012-10-25
4512	221	25	4	0	2012-09-29
4512	222	10	6	-1	2012-09-19
4512	223	11	7	0	2012-11-11
4512	224	18	2	0	2012-11-01
4512	225	18	5	-1	2012-10-01
4512	226	10	1	0	2012-11-08
4512	227	29	4	-1	2012-11-07
4512	228	4	6	-1	2012-10-01
4512	229	16	1	-1	2012-10-13
4512	230	18	6	0	2012-11-15
4512	231	10	5	-1	2012-11-16
4512	232	16	2	0	2012-11-01
4512	233	4	5	1	2012-09-07
4512	234	27	5	-1	2012-09-05
4512	235	30	7	-1	2012-11-02
4512	236	23	6	-1	2012-11-08
4512	237	4	6	1	2012-11-04
4512	238	29	7	-1	2012-09-16
4512	239	29	2	0	2012-09-04
4512	240	10	7	-1	2012-09-12
4512	241	16	3	0	2012-10-14
4512	242	10	2	1	2012-09-10
4512	243	29	1	-1	2012-08-21
4512	244	18	5	0	2012-09-03
4512	245	18	7	-1	2012-09-13
4512	246	18	3	-1	2012-08-27
4512	247	11	7	0	2012-10-04
4512	248	29	6	1	2012-11-23
4512	249	27	6	1	2012-08-18
4512	250	16	7	1	2012-09-07
4512	251	18	6	-1	2012-09-09
4512	252	4	2	0	2012-08-21
4512	253	27	7	-1	2012-09-13
4512	254	23	2	0	2012-08-27
4512	255	29	2	-1	2012-11-10
4512	256	10	7	0	2012-10-09
4512	257	23	5	-1	2012-08-22
4512	258	4	4	0	2012-08-31
4512	259	23	4	0	2012-10-31
4512	260	27	3	1	2012-08-30
4512	261	29	5	0	2012-08-21
4512	262	29	1	0	2012-08-23
4512	263	4	2	-1	2012-09-12
4512	264	27	6	0	2012-08-30
4512	265	18	1	-1	2012-10-14
4512	266	23	6	-1	2012-09-01
4512	267	23	4	0	2012-09-16
4512	268	27	5	0	2012-08-19
4512	269	11	7	-1	2012-10-02
4512	270	10	3	0	2012-08-30
4512	271	18	3	1	2012-09-02
4512	272	18	4	0	2012-10-27
4512	273	10	7	0	2012-08-20
4512	274	29	1	0	2012-08-16
4512	275	25	1	0	2012-09-12
4512	276	18	4	-1	2012-11-17
4512	277	4	3	0	2012-10-09
4512	278	27	7	0	2012-09-10
4512	279	30	4	-1	2012-09-26
4512	280	27	5	0	2012-08-28
4512	281	30	7	1	2012-09-29
4512	282	29	6	1	2012-08-26
4512	283	11	2	0	2012-11-06
4512	284	25	4	-1	2012-10-04
4512	285	27	3	0	2012-11-16
4512	286	4	6	0	2012-11-02
4512	287	10	4	-1	2012-09-12
4512	288	23	3	0	2012-10-25
4512	289	11	5	0	2012-09-06
4512	290	30	6	1	2012-08-25
4512	291	29	6	1	2012-11-01
4512	292	4	5	1	2012-10-31
4512	293	30	2	1	2012-10-04
4512	294	4	5	0	2012-09-24
4512	295	16	7	-1	2012-08-28
4512	296	16	1	-1	2012-08-29
4512	297	27	5	1	2012-10-08
4512	298	4	6	1	2012-10-02
4512	299	23	6	1	2012-09-27
4512	300	23	5	0	2012-09-09
4512	301	11	6	0	2012-10-07
4512	302	11	3	1	2012-11-10
4512	303	4	3	-1	2012-11-02
4512	304	30	7	0	2012-09-12
4512	305	11	5	-1	2012-09-26
4512	306	18	7	0	2012-08-26
4512	307	25	2	0	2012-11-11
4512	308	11	3	0	2012-11-12
4512	309	18	4	-1	2012-10-30
4512	310	27	6	1	2012-09-22
4512	311	23	2	1	2012-10-15
4512	312	29	2	-1	2012-11-12
4512	313	11	2	1	2012-08-28
4512	314	30	4	-1	2012-09-08
4512	315	4	3	0	2012-10-03
4512	316	25	6	-1	2012-09-20
4512	317	29	6	-1	2012-10-20
4512	318	16	7	0	2012-11-18
4512	319	4	7	0	2012-08-18
4512	320	4	7	1	2012-09-21
4512	321	18	6	1	2012-10-16
4512	322	25	4	1	2012-09-28
4512	323	25	1	-1	2012-10-28
4512	324	27	6	-1	2012-09-13
4512	325	18	5	-1	2012-11-19
4512	326	30	1	0	2012-11-23
4512	327	30	6	0	2012-11-18
4512	328	4	1	0	2012-10-09
4512	329	11	6	1	2012-09-03
4512	330	10	1	-1	2012-08-26
4512	331	4	5	1	2012-11-22
4512	332	30	7	0	2012-10-02
4512	333	4	6	1	2012-11-22
4512	334	18	4	-1	2012-10-14
4512	335	27	5	0	2012-09-23
4512	336	11	1	-1	2012-11-13
4512	337	16	2	0	2012-09-25
4512	338	27	1	1	2012-10-13
4512	339	11	6	-1	2012-10-25
4512	340	16	5	1	2012-10-09
4512	341	16	2	-1	2012-09-13
4512	342	30	2	0	2012-08-18
4512	343	30	7	1	2012-09-25
4512	344	27	6	-1	2012-09-15
4512	345	23	6	0	2012-11-06
4512	346	16	2	1	2012-08-28
4512	347	23	4	1	2012-08-25
4512	348	27	6	1	2012-09-06
4512	349	10	1	1	2012-08-16
4512	350	11	3	0	2012-08-17
4512	351	18	2	1	2012-08-27
4512	352	4	3	-1	2012-11-08
4512	353	27	3	1	2012-11-23
4512	354	10	4	-1	2012-10-12
4512	355	11	4	0	2012-09-11
4512	356	16	5	1	2012-08-18
4512	357	18	4	0	2012-08-25
4512	358	18	7	1	2012-09-30
4512	359	11	6	-1	2012-11-13
4512	360	18	3	-1	2012-08-29
4512	361	25	6	-1	2012-09-04
4512	362	27	3	1	2012-08-31
4512	363	30	2	-1	2012-11-20
4512	364	18	4	0	2012-11-04
4512	365	4	3	1	2012-08-31
4512	366	10	2	1	2012-10-16
4512	367	18	3	1	2012-09-11
4512	368	23	2	-1	2012-08-23
4512	369	29	5	0	2012-11-18
4512	370	10	5	0	2012-10-08
4512	371	10	7	-1	2012-10-22
4512	372	16	4	0	2012-11-07
4512	373	29	4	-1	2012-11-21
4512	374	18	1	1	2012-08-29
4512	375	16	2	1	2012-09-13
4512	376	29	2	-1	2012-08-20
4512	377	11	2	1	2012-10-29
4512	378	29	3	1	2012-09-15
4512	379	23	3	0	2012-11-17
4512	380	25	2	1	2012-09-02
4512	381	10	7	1	2012-11-15
4512	382	10	3	0	2012-09-07
4512	383	16	3	1	2012-10-07
4512	384	4	6	-1	2012-09-29
4512	385	25	4	0	2012-11-19
4512	386	27	6	0	2012-10-05
4512	387	11	4	-1	2012-09-14
4512	388	10	4	-1	2012-10-09
4512	389	30	1	1	2012-09-28
4512	390	29	5	1	2012-09-23
4512	391	23	4	1	2012-09-22
4512	392	23	4	0	2012-09-05
4512	393	29	3	1	2012-11-05
4512	394	18	1	-1	2012-11-17
4512	395	10	4	1	2012-10-18
4512	396	10	2	0	2012-09-07
4512	397	30	5	1	2012-10-29
4512	398	11	1	0	2012-09-28
4512	399	23	3	0	2012-11-04
4512	400	30	6	0	2012-09-28
4512	401	17	7	-1	2012-09-14
4512	402	24	4	0	2012-09-25
4512	403	14	7	1	2012-09-01
4512	404	13	7	0	2012-10-23
4512	405	29	6	0	2012-11-20
4512	406	24	2	1	2012-09-27
4512	407	13	7	1	2012-08-31
4512	408	2	7	0	2012-10-20
4512	409	11	4	0	2012-10-05
4512	410	13	7	0	2012-10-14
4512	411	2	1	0	2012-11-15
4512	412	24	1	-1	2012-10-13
4512	413	15	3	1	2012-09-29
4512	414	25	2	-1	2012-10-23
4512	415	11	5	-1	2012-09-15
4512	416	13	2	-1	2012-09-07
4512	417	25	6	1	2012-08-24
4512	418	17	2	0	2012-10-06
4512	419	11	1	-1	2012-10-12
4512	420	14	4	-1	2012-10-08
4512	421	2	6	0	2012-08-16
4512	422	24	6	1	2012-08-24
4512	423	15	1	1	2012-10-15
4512	424	30	5	0	2012-11-06
4512	425	2	3	1	2012-09-22
4512	426	25	4	1	2012-09-10
4512	427	15	5	-1	2012-10-05
4512	428	17	3	0	2012-08-28
4512	429	11	1	0	2012-08-31
4512	430	29	5	0	2012-10-05
4512	431	13	6	-1	2012-09-29
4512	432	29	4	-1	2012-08-20
4512	433	29	1	0	2012-11-04
4512	434	25	6	0	2012-10-31
4512	435	11	1	1	2012-09-15
4512	436	15	1	0	2012-11-20
4512	437	11	1	0	2012-10-09
4512	438	13	6	0	2012-09-18
4512	439	24	6	1	2012-09-23
4512	440	2	5	-1	2012-09-21
4512	441	24	7	-1	2012-10-21
4512	442	11	1	1	2012-09-11
4512	443	29	3	1	2012-11-06
4512	444	17	1	1	2012-11-03
4512	445	11	1	-1	2012-09-09
4512	446	13	2	1	2012-08-16
4512	447	2	7	1	2012-11-21
4512	448	13	6	1	2012-09-25
4512	449	14	7	0	2012-11-11
4512	450	17	7	1	2012-11-15
4512	451	2	7	-1	2012-10-22
4512	452	11	2	-1	2012-08-22
4512	453	15	6	0	2012-09-07
4512	454	13	3	-1	2012-11-17
4512	455	13	1	-1	2012-08-24
4512	456	14	6	-1	2012-10-10
4512	457	11	7	0	2012-11-17
4512	458	25	4	1	2012-09-09
4512	459	30	7	1	2012-10-29
4512	460	29	4	0	2012-09-17
4512	461	25	6	1	2012-10-17
4512	462	24	4	0	2012-09-07
4512	463	30	5	0	2012-10-29
4512	464	11	1	0	2012-10-09
4512	465	25	4	-1	2012-11-20
4512	466	11	6	-1	2012-10-17
4512	467	24	2	0	2012-11-15
4512	468	2	5	0	2012-08-16
4512	469	30	3	1	2012-08-29
4512	470	30	3	0	2012-08-25
4512	471	13	4	0	2012-09-17
4512	472	25	5	1	2012-08-31
4512	473	11	1	-1	2012-11-16
4512	474	11	6	1	2012-08-26
4512	475	30	3	-1	2012-11-13
4512	476	30	1	-1	2012-09-20
4512	477	11	7	1	2012-10-26
4512	478	2	2	-1	2012-10-19
4512	479	2	2	1	2012-10-16
4512	480	25	5	0	2012-11-08
4512	481	29	7	-1	2012-09-14
4512	482	29	3	0	2012-10-10
4512	483	17	5	-1	2012-08-20
4512	484	29	2	1	2012-10-05
4512	485	25	6	0	2012-08-30
4512	486	14	4	-1	2012-11-07
4512	487	30	2	-1	2012-11-22
4512	488	25	2	1	2012-09-05
4512	489	24	6	1	2012-09-09
4512	490	25	7	1	2012-09-25
4512	491	29	7	0	2012-10-03
4512	492	2	5	-1	2012-08-26
4512	493	24	4	1	2012-10-28
4512	494	11	1	-1	2012-08-24
4512	495	24	6	1	2012-08-26
4512	496	29	7	-1	2012-09-24
4512	497	2	2	0	2012-09-16
4512	498	15	5	-1	2012-11-01
4512	499	14	6	0	2012-09-09
4512	500	17	5	1	2012-11-12
4512	501	30	3	0	2012-09-26
4512	502	30	2	-1	2012-11-15
4512	503	17	3	-1	2012-10-21
4512	504	29	5	-1	2012-10-01
4512	505	24	7	0	2012-11-09
4512	506	14	2	0	2012-10-31
4512	507	15	4	0	2012-08-24
4512	508	14	4	1	2012-09-19
4512	509	2	3	1	2012-10-07
4512	510	14	3	-1	2012-10-10
4512	511	15	5	0	2012-11-11
4512	512	2	4	1	2012-11-14
4512	513	11	5	-1	2012-10-12
4512	514	13	6	0	2012-10-25
4512	515	30	3	1	2012-10-30
4512	516	29	5	-1	2012-11-01
4512	517	13	7	0	2012-09-04
4512	518	17	5	1	2012-10-26
4512	519	30	5	1	2012-10-23
4512	520	13	7	-1	2012-10-10
4512	521	24	1	0	2012-10-19
4512	522	25	6	-1	2012-09-05
4512	523	29	4	1	2012-10-04
4512	524	13	6	0	2012-08-22
4512	525	24	2	0	2012-11-13
4512	526	29	5	1	2012-10-23
4512	527	13	3	-1	2012-09-04
4512	528	13	1	0	2012-09-26
4512	529	30	3	0	2012-10-02
4512	530	14	1	0	2012-09-07
4512	531	25	2	0	2012-10-20
4512	532	13	3	0	2012-11-14
4512	533	30	4	1	2012-11-04
4512	534	2	7	0	2012-09-02
4512	535	29	5	1	2012-09-01
4512	536	13	6	-1	2012-11-08
4512	537	15	7	0	2012-11-15
4512	538	2	4	1	2012-08-23
4512	539	17	5	1	2012-11-17
4512	540	17	3	1	2012-09-12
4512	541	30	2	-1	2012-09-12
4512	542	13	7	-1	2012-10-10
4512	543	25	7	-1	2012-10-10
4512	544	25	2	-1	2012-10-28
4512	545	29	4	-1	2012-09-07
4512	546	24	7	0	2012-09-04
4512	547	13	1	0	2012-10-13
4512	548	11	5	-1	2012-09-14
4512	549	24	4	-1	2012-09-29
4512	550	13	4	-1	2012-11-17
4512	551	17	2	0	2012-11-13
4512	552	24	6	-1	2012-11-01
4512	553	25	6	0	2012-08-27
4512	554	11	7	0	2012-10-01
4512	555	30	5	1	2012-10-29
4512	556	11	5	0	2012-10-23
4512	557	17	5	0	2012-11-10
4512	558	29	5	0	2012-09-14
4512	559	14	4	0	2012-10-13
4512	560	30	6	-1	2012-09-16
4512	561	11	4	1	2012-10-24
4512	562	25	2	-1	2012-10-24
4512	563	13	6	0	2012-11-06
4512	564	29	4	0	2012-08-30
4512	565	15	1	1	2012-11-04
4512	566	15	4	-1	2012-10-31
4512	567	14	7	-1	2012-08-31
4512	568	24	5	-1	2012-10-12
4512	569	2	4	1	2012-11-14
4512	570	14	3	0	2012-09-24
4512	571	14	1	0	2012-10-22
4512	572	14	1	0	2012-10-01
4512	573	2	5	0	2012-10-11
4512	574	11	6	0	2012-11-13
4512	575	17	2	1	2012-08-19
4512	576	14	4	0	2012-08-27
4512	577	2	7	1	2012-08-28
4512	578	29	7	-1	2012-09-16
4512	579	11	3	0	2012-10-12
4512	580	24	1	0	2012-09-18
4512	581	25	2	1	2012-08-27
4512	582	25	4	1	2012-11-22
4512	583	15	2	-1	2012-11-04
4512	584	17	1	-1	2012-10-04
4512	585	2	6	1	2012-11-08
4512	586	2	7	-1	2012-11-12
4512	587	15	2	0	2012-11-19
4512	588	11	3	-1	2012-11-07
4512	589	25	7	0	2012-10-05
4512	590	24	4	0	2012-10-01
4512	591	25	1	-1	2012-10-18
4512	592	29	1	1	2012-08-24
4512	593	29	3	-1	2012-09-17
4512	594	30	6	1	2012-08-18
4512	595	14	5	0	2012-10-22
4512	596	14	3	-1	2012-09-14
4512	597	24	3	1	2012-11-12
4512	598	13	2	1	2012-09-11
4512	599	24	5	-1	2012-10-23
4512	600	14	3	0	2012-08-23
4512	601	3	1	1	2012-11-20
4512	602	15	2	1	2012-09-23
4512	603	22	3	0	2012-09-10
4512	604	5	6	0	2012-11-15
4512	605	1	3	1	2012-08-27
4512	606	28	4	0	2012-08-22
4512	607	30	2	0	2012-11-17
4512	608	1	4	1	2012-09-15
4512	609	28	6	-1	2012-11-18
4512	610	28	3	-1	2012-09-09
4512	611	30	2	-1	2012-11-13
4512	612	22	6	1	2012-09-24
4512	613	28	5	1	2012-10-06
4512	614	3	5	1	2012-09-30
4512	615	1	1	0	2012-10-25
4512	616	29	2	1	2012-09-09
4512	617	28	3	-1	2012-10-16
4512	618	3	1	1	2012-09-25
4512	619	18	6	0	2012-11-02
4512	620	3	1	1	2012-10-19
4512	621	15	5	1	2012-10-09
4512	622	28	7	1	2012-10-14
4512	623	3	7	0	2012-11-04
4512	624	22	4	-1	2012-08-31
4512	625	29	5	-1	2012-09-04
4512	626	3	3	0	2012-10-29
4512	627	22	5	0	2012-10-25
4512	628	18	4	1	2012-09-14
4512	629	1	1	-1	2012-11-16
4512	630	30	2	-1	2012-10-27
4512	631	28	4	0	2012-10-05
4512	632	3	1	-1	2012-09-22
4512	633	18	2	0	2012-09-28
4512	634	30	7	-1	2012-09-06
4512	635	1	7	-1	2012-11-08
4512	636	30	4	-1	2012-09-26
4512	637	15	1	1	2012-10-21
4512	638	15	6	1	2012-09-30
4512	639	5	2	1	2012-11-19
4512	640	18	4	1	2012-09-22
4512	641	23	5	-1	2012-10-08
4512	642	3	4	1	2012-10-12
4512	643	18	3	-1	2012-09-02
4512	644	18	7	1	2012-11-04
4512	645	5	2	0	2012-09-24
4512	646	3	4	-1	2012-08-23
4512	647	29	4	0	2012-10-19
4512	648	28	1	-1	2012-11-11
4512	649	5	1	-1	2012-11-14
4512	650	29	6	0	2012-10-18
4512	651	22	6	-1	2012-11-13
4512	652	3	2	0	2012-11-19
4512	653	18	5	1	2012-11-21
4512	654	5	4	0	2012-08-24
4512	655	23	1	1	2012-10-05
4512	656	22	7	-1	2012-09-29
4512	657	22	2	-1	2012-10-29
4512	658	5	5	1	2012-10-20
4512	659	3	2	1	2012-09-19
4512	660	29	5	0	2012-09-22
4512	661	3	1	-1	2012-11-13
4512	662	1	2	0	2012-09-16
4512	663	29	5	0	2012-11-12
4512	664	3	4	0	2012-09-24
4512	665	23	2	1	2012-10-24
4512	666	22	4	1	2012-09-13
4512	667	15	5	1	2012-11-03
4512	668	29	7	0	2012-11-22
4512	669	23	1	-1	2012-10-02
4512	670	22	6	-1	2012-08-20
4512	671	23	5	-1	2012-09-06
4512	672	1	4	1	2012-10-31
4512	673	22	4	1	2012-09-29
4512	674	29	3	1	2012-11-14
4512	675	1	4	-1	2012-11-02
4512	676	28	2	0	2012-11-07
4512	677	30	2	-1	2012-10-27
4512	678	29	3	-1	2012-09-03
4512	679	22	5	1	2012-09-03
4512	680	23	6	-1	2012-09-17
4512	681	5	4	0	2012-11-13
4512	682	3	5	-1	2012-11-06
4512	683	23	5	1	2012-10-15
4512	684	5	1	0	2012-09-25
4512	685	3	1	0	2012-10-08
4512	686	30	4	1	2012-08-20
4512	687	30	6	1	2012-09-02
4512	688	18	7	-1	2012-08-23
4512	689	1	3	-1	2012-11-19
4512	690	18	7	-1	2012-08-18
4512	691	30	5	0	2012-11-08
4512	692	30	3	-1	2012-08-17
4512	693	3	5	1	2012-08-18
4512	694	15	4	0	2012-08-26
4512	695	1	2	0	2012-08-17
4512	696	1	7	0	2012-10-09
4512	697	3	4	-1	2012-10-13
4512	698	5	1	1	2012-10-17
4512	699	30	5	0	2012-08-18
4512	700	23	5	1	2012-08-20
4512	701	22	4	1	2012-11-01
4512	702	18	6	0	2012-09-27
4512	703	3	6	1	2012-11-17
4512	704	18	3	-1	2012-09-14
4512	705	23	1	1	2012-09-17
4512	706	28	5	-1	2012-09-25
4512	707	29	2	1	2012-10-01
4512	708	15	1	0	2012-08-24
4512	709	29	7	1	2012-08-20
4512	710	22	4	1	2012-10-29
4512	711	3	4	0	2012-10-28
4512	712	15	6	-1	2012-08-30
4512	713	18	7	0	2012-10-21
4512	714	29	7	-1	2012-11-23
4512	715	15	6	-1	2012-10-31
4512	716	29	3	1	2012-10-30
4512	717	30	6	1	2012-10-29
4512	718	5	5	0	2012-11-13
4512	719	5	1	0	2012-08-24
4512	720	22	3	0	2012-10-13
4512	721	3	3	0	2012-10-04
4512	722	29	5	1	2012-08-17
4512	723	29	1	1	2012-10-18
4512	724	1	3	1	2012-10-28
4512	725	15	3	-1	2012-08-31
4512	726	28	7	1	2012-08-21
4512	727	15	6	0	2012-11-13
4512	728	23	6	1	2012-10-30
4512	729	18	1	-1	2012-11-03
4512	730	23	3	-1	2012-08-25
4512	731	3	1	0	2012-09-26
4512	732	3	1	-1	2012-09-18
4512	733	5	5	-1	2012-11-05
4512	734	18	1	0	2012-10-18
4512	735	1	6	0	2012-08-20
4512	736	5	1	1	2012-10-14
4512	737	28	1	0	2012-11-23
4512	738	23	7	0	2012-09-30
4512	739	3	5	-1	2012-08-20
4512	740	1	1	-1	2012-11-07
4512	741	28	6	1	2012-09-18
4512	742	1	2	0	2012-10-20
4512	743	5	4	1	2012-10-31
4512	744	29	4	1	2012-11-02
4512	745	15	7	0	2012-09-23
4512	746	30	4	0	2012-11-04
4512	747	5	1	-1	2012-09-26
4512	748	1	2	-1	2012-08-20
4512	749	3	3	1	2012-09-16
4512	750	22	4	0	2012-09-09
4512	751	30	7	-1	2012-09-08
4512	752	5	2	-1	2012-08-26
4512	753	28	5	1	2012-10-07
4512	754	30	6	-1	2012-11-10
4512	755	3	3	-1	2012-11-03
4512	756	1	2	-1	2012-09-01
4512	757	5	4	0	2012-09-29
4512	758	18	6	0	2012-10-07
4512	759	22	2	0	2012-11-08
4512	760	18	2	-1	2012-09-13
4512	761	18	5	0	2012-11-15
4512	762	30	2	-1	2012-11-18
4512	763	18	6	1	2012-11-07
